class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
up,0.25226348638534546,0.523149847984314,-0.19588534533977509,0.9995946288108826,0.24432452023029327,0.4954579174518585,-0.2193085253238678,0.9995789527893066,0.2455383986234665,0.4923728406429291,-0.21933481097221375,0.999579906463623,0.2470100224018097,0.4886316955089569,-0.21938638389110565,0.9996363520622253,0.2425476312637329,0.4938611388206482,-0.18679125607013702,0.9993200898170471,0.24255988001823425,0.4900543987751007,-0.18684276938438416,0.9994179010391235,0.2427927702665329,0.48559820652008057,-0.18687704205513,0.999634861946106,0.2628019452095032,0.46161824464797974,-0.2679033577442169,0.9991975426673889,0.258495956659317,0.457210510969162,-0.12034749984741211,0.9996199607849121,0.2675364911556244,0.5217854380607605,-0.20544478297233582,0.9995796084403992,0.2654452919960022,0.5223209857940674,-0.16405776143074036,0.9994319677352905,0.3661307394504547,0.45410969853401184,-0.2830312252044678,0.9994235038757324,0.3272227644920349,0.4321291744709015,-0.011455466970801353,0.9988605380058289,0.4442046582698822,0.6269441246986389,-0.3002159893512726,0.9752570986747742,0.35671186447143555,0.5490398406982422,0.1043734923005104,0.20372946560382843,0.4227495789527893,0.8106598854064941,-0.299204021692276,0.9723514318466187,0.3395701050758362,0.6646597385406494,0.1175796389579773,0.4330463409423828,0.40283140540122986,0.8388754725456238,-0.3411189913749695,0.960155725479126,0.3087095618247986,0.6688257455825806,0.11326897144317627,0.48751214146614075,0.391519159078598,0.8226315975189209,-0.3293265402317047,0.9613938331604004,0.31177818775177,0.6757248640060425,0.07808702439069748,0.49265581369400024,0.39699870347976685,0.8129768371582031,-0.29593729972839355,0.9413928389549255,0.32420817017555237,0.6761316061019897,0.10257353633642197,0.4831997752189636,0.5450494289398193,0.5165174603462219,-0.07648740708827972,0.9982078075408936,0.5274989008903503,0.5010979771614075,0.07647837698459625,0.993232011795044,0.6717047095298767,0.5718960762023926,0.07829339057207108,0.9524020552635193,0.6505242586135864,0.5648367404937744,0.21497324109077454,0.5705633759498596,0.7795085906982422,0.5452905297279358,0.2345554381608963,0.9756598472595215,0.7515455484390259,0.5403672456741333,0.38580185174942017,0.6986615061759949,0.8055638074874878,0.5175336003303528,0.2480175495147705,0.9651240110397339,0.7740151882171631,0.5132416486740112,0.40420475602149963,0.7111868262290955,0.7869731783866882,0.6333051323890686,0.18111935257911682,0.9604557752609253,0.7615021467208862,0.6169058680534363,0.38132262229919434,0.841693639755249
down,0.24998369812965393,0.583469569683075,-0.1974257230758667,0.9996550679206848,0.2433914840221405,0.5618136525154114,-0.2184097021818161,0.9996094703674316,0.24481947720050812,0.5587282180786133,-0.21841208636760712,0.9996254444122314,0.2464044839143753,0.5550919771194458,-0.21842995285987854,0.9996687769889832,0.24183420836925507,0.5612024068832397,-0.18794873356819153,0.9993672966957092,0.24222727119922638,0.5578441023826599,-0.18801838159561157,0.9994634985923767,0.24265435338020325,0.5538438558578491,-0.18806427717208862,0.9996581077575684,0.2628285884857178,0.5233729481697083,-0.26364728808403015,0.999249279499054,0.2581222355365753,0.5199885368347168,-0.13068971037864685,0.9996240139007568,0.26795005798339844,0.5813828706741333,-0.20919987559318542,0.9996225237846375,0.2667323052883148,0.580663800239563,-0.17081697285175323,0.9995030164718628,0.3648121953010559,0.5074502825737,-0.2690729796886444,0.9995747208595276,0.327035516500473,0.4552891254425049,-0.037181634455919266,0.9993475675582886,0.4523690640926361,0.6211187243461609,-0.2736770510673523,0.9845062494277954,0.3762841820716858,0.5201727747917175,0.12790736556053162,0.33282774686813354,0.41921910643577576,0.8099420070648193,-0.26244720816612244,0.9845561385154724,0.3445177674293518,0.6510542035102844,0.2234429568052292,0.6202287673950195,0.3966498076915741,0.8391892313957214,-0.2950839400291443,0.9761627912521362,0.3189048171043396,0.6615839004516602,0.2286708652973175,0.6541573405265808,0.38783639669418335,0.8213224411010742,-0.28447332978248596,0.9767776727676392,0.3177689015865326,0.666736900806427,0.20158998668193817,0.6627910733222961,0.39458394050598145,0.8109963536262512,-0.25895437598228455,0.9617241621017456,0.32858577370643616,0.6649474501609802,0.21404066681861877,0.6535050868988037,0.549572765827179,0.5507316589355469,-0.08206945657730103,0.9986059665679932,0.5263499021530151,0.5173616409301758,0.08181403577327728,0.9952158331871033,0.6695968508720398,0.5746716856956482,0.10293273627758026,0.9596903324127197,0.6432172060012817,0.5568466782569885,0.24297316372394562,0.6030251383781433,0.7730073928833008,0.5406463146209717,0.2838588058948517,0.9815808534622192,0.7425047159194946,0.5251368284225464,0.4280821681022644,0.7144073843955994,0.7980924844741821,0.5182228684425354,0.3015621304512024,0.9708591103553772,0.7662187814712524,0.5033169984817505,0.44813627004623413,0.7223080396652222,0.782969057559967,0.6274825930595398,0.257312148809433,0.9702393412590027,0.7484689950942993,0.6006097197532654,0.44909730553627014,0.8575875759124756
up,0.24141088128089905,0.5593114495277405,-0.1776774823665619,0.9996051788330078,0.23429667949676514,0.5323588252067566,-0.2003539353609085,0.9996132850646973,0.23568375408649445,0.5298529267311096,-0.2003995180130005,0.9995958805084229,0.2371361255645752,0.5270431637763977,-0.20047816634178162,0.9996612668037415,0.23221692442893982,0.5305147767066956,-0.16970042884349823,0.9993925094604492,0.23230783641338348,0.5270951390266418,-0.16972734034061432,0.9994533658027649,0.2324799746274948,0.5234569311141968,-0.16975384950637817,0.999656617641449,0.2527998685836792,0.5046974420547485,-0.24219954013824463,0.9992729425430298,0.2477552890777588,0.49885886907577515,-0.10812507569789886,0.9996488690376282,0.25722503662109375,0.559759259223938,-0.1865239441394806,0.9995902180671692,0.2548554539680481,0.5575399994850159,-0.1475430577993393,0.9994524121284485,0.3526216149330139,0.504557728767395,-0.25483959913253784,0.9995340704917908,0.31733736395835876,0.46414077281951904,8.486941078444943e-05,0.9988895058631897,0.45027273893356323,0.625192403793335,-0.27402475476264954,0.9706462025642395,0.3588804304599762,0.5303428769111633,0.152762308716774,0.18406102061271667,0.41883739829063416,0.8064708113670349,-0.2854568362236023,0.9671090245246887,0.3372175097465515,0.6492266058921814,0.2383408546447754,0.4085089862346649,0.39916032552719116,0.8352327346801758,-0.3199162781238556,0.9545580744743347,0.30571240186691284,0.6563215255737305,0.24618422985076904,0.47004011273384094,0.38775208592414856,0.8182341456413269,-0.3068314492702484,0.9560397863388062,0.30746135115623474,0.661618709564209,0.220136359333992,0.47272220253944397,0.39330053329467773,0.809259295463562,-0.2809426188468933,0.9345976114273071,0.3191281259059906,0.6610276699066162,0.22946670651435852,0.4612332880496979,0.5398839712142944,0.5370247960090637,-0.07998356968164444,0.9981807470321655,0.5220789313316345,0.5022779107093811,0.08002716302871704,0.9929749965667725,0.6659329533576965,0.5770594477653503,0.0840304046869278,0.9441932439804077,0.6437011957168579,0.5603325963020325,0.21953170001506805,0.5399097800254822,0.775047242641449,0.5346775650978088,0.22055713832378387,0.9713500142097473,0.7463921308517456,0.5291826725006104,0.3753901422023773,0.6763767004013062,0.799929678440094,0.5027830600738525,0.23315680027008057,0.9634190797805786,0.768613874912262,0.4998590648174286,0.39096537232398987,0.705826461315155,0.7813243865966797,0.622381865978241,0.19361291825771332,0.9551621675491333,0.7573392391204834,0.6036786437034607,0.3779661953449249,0.8229824304580688
down,0.25066810846328735,0.6508384943008423,-0.17875219881534576,0.9996132850646973,0.24243465065956116,0.6289219856262207,-0.20094403624534607,0.99956876039505,0.24399995803833008,0.6260337829589844,-0.20096507668495178,0.999580979347229,0.24574093520641327,0.6228036284446716,-0.20101194083690643,0.9996311664581299,0.24085111916065216,0.6280800104141235,-0.17031529545783997,0.9993022084236145,0.24131004512310028,0.6245286464691162,-0.1703760325908661,0.9994104504585266,0.2418324053287506,0.6205546259880066,-0.17043720185756683,0.9996224045753479,0.26334595680236816,0.5898407697677612,-0.2512660026550293,0.99916011095047,0.25745442509651184,0.5849992632865906,-0.11613281816244125,0.9995867013931274,0.2688274085521698,0.6513375639915466,-0.1921224743127823,0.9995805025100708,0.26747575402259827,0.6506994962692261,-0.15315015614032745,0.9994473457336426,0.35827094316482544,0.5546411871910095,-0.2529681921005249,0.9995123744010925,0.32488277554512024,0.4993877112865448,-0.030629482120275497,0.999262273311615,0.4643193185329437,0.6167199015617371,-0.23670165240764618,0.98041170835495,0.3916861414909363,0.5236474275588989,0.14285212755203247,0.3093346953392029,0.41849079728126526,0.8009268641471863,-0.18957774341106415,0.9799715280532837,0.3534597158432007,0.6485073566436768,0.2389056235551834,0.5806893706321716,0.39860573410987854,0.8314622044563293,-0.20980343222618103,0.9704035520553589,0.32817184925079346,0.6568718552589417,0.24590055644512177,0.6229336261749268,0.3872765004634857,0.8141945600509644,-0.19984005391597748,0.9712238311767578,0.3260388970375061,0.6609216332435608,0.22389598190784454,0.6309396028518677,0.39447808265686035,0.8033784627914429,-0.18431653082370758,0.9532899260520935,0.3350600004196167,0.6605282425880432,0.2314525544643402,0.6213195323944092,0.5495421290397644,0.5792192220687866,-0.07855834811925888,0.9983934164047241,0.5262365937232971,0.5383987426757812,0.078390933573246,0.994475245475769,0.6705130934715271,0.5873692035675049,0.09975282847881317,0.9565262794494629,0.6440408229827881,0.564810037612915,0.22682753205299377,0.6031378507614136,0.775485634803772,0.531337320804596,0.2522759735584259,0.9799724817276001,0.7441264390945435,0.522387683391571,0.39577582478523254,0.7128878831863403,0.8014379739761353,0.5056130886077881,0.2674276828765869,0.9688271880149841,0.7675953507423401,0.49773895740509033,0.4135138988494873,0.7205883264541626,0.7814756035804749,0.6178569793701172,0.23178863525390625,0.9676237106323242,0.7529011964797974,0.5940306186676025,0.4156111776828766,0.8503333330154419
up,0.2459564208984375,0.4967641532421112,-0.19105394184589386,0.9995131492614746,0.23814575374126434,0.4744096100330353,-0.2146071493625641,0.9994778037071228,0.2393089234828949,0.47089800238609314,-0.21463990211486816,0.9994761347770691,0.2406962364912033,0.46696794033050537,-0.21468988060951233,0.9995468258857727,0.236305832862854,0.47348788380622864,-0.18163934350013733,0.9991798996925354,0.23619358241558075,0.46962228417396545,-0.1817096769809723,0.9992907047271729,0.2362837791442871,0.4651734232902527,-0.18176601827144623,0.9995554685592651,0.25611332058906555,0.43450358510017395,-0.2609142065048218,0.9990056157112122,0.2516157031059265,0.430616557598114,-0.11403405666351318,0.9995269179344177,0.2614302933216095,0.4939928650856018,-0.20226021111011505,0.9994947910308838,0.2592107653617859,0.49425336718559265,-0.1599314659833908,0.999312162399292,0.35711178183555603,0.4297076463699341,-0.28360623121261597,0.9993233680725098,0.32123565673828125,0.40123099088668823,-0.004240162670612335,0.9987660050392151,0.4295211434364319,0.6047727465629578,-0.3003861904144287,0.975348174571991,0.34860461950302124,0.527800440788269,0.10222546011209488,0.22068816423416138,0.4163874685764313,0.7976195216178894,-0.2965467870235443,0.9731888771057129,0.3320918679237366,0.6508292555809021,0.11548706144094467,0.4467940926551819,0.3971503973007202,0.8266697525978088,-0.3392125964164734,0.9612479209899902,0.30236566066741943,0.6551676988601685,0.11099859327077866,0.4981887936592102,0.3848415017127991,0.8115450739860535,-0.3289358615875244,0.9625744223594666,0.304597944021225,0.6618347764015198,0.07488541305065155,0.5030395984649658,0.3898434042930603,0.8004729151725769,-0.2939099669456482,0.9429721236228943,0.3168226182460785,0.6615428924560547,0.09998451173305511,0.4936370551586151,0.5400958061218262,0.48818355798721313,-0.07552357017993927,0.9978992938995361,0.5226855278015137,0.47229719161987305,0.07546836137771606,0.9927249550819397,0.6644563674926758,0.5509992241859436,0.07443539798259735,0.9543501734733582,0.6433655023574829,0.5401354432106018,0.20900852978229523,0.5878716111183167,0.7716346979141235,0.5240365266799927,0.23144380748271942,0.9771130681037903,0.7499162554740906,0.5167055130004883,0.3695184886455536,0.7069731950759888,0.7990731000900269,0.49770599603652954,0.24431642889976501,0.9656018018722534,0.7725433707237244,0.49207115173339844,0.38613468408584595,0.7148569822311401,0.7818347215652466,0.6103606820106506,0.17815133929252625,0.9620683193206787,0.760919451713562,0.5943711996078491,0.3375665545463562,0.8453322649002075
down,0.24453654885292053,0.6396225690841675,-0.1721593141555786,0.9995719194412231,0.236932635307312,0.6194692254066467,-0.19546358287334442,0.9995135068893433,0.23816938698291779,0.6168893575668335,-0.19547930359840393,0.9995340704917908,0.23953895270824432,0.6139330267906189,-0.19551703333854675,0.9995898604393005,0.23545971512794495,0.618711531162262,-0.16486920416355133,0.9992165565490723,0.2356291264295578,0.6155602335929871,-0.16493991017341614,0.9993398785591125,0.23581203818321228,0.6121059656143188,-0.16500021517276764,0.9995756149291992,0.2554711699485779,0.5806426405906677,-0.2504870891571045,0.9990792274475098,0.24994301795959473,0.5786124467849731,-0.11661425977945328,0.9995285272598267,0.26138412952423096,0.6395778059959412,-0.18749891221523285,0.99955153465271,0.26028963923454285,0.6387661099433899,-0.14869318902492523,0.9993758201599121,0.34703633189201355,0.5566852688789368,-0.255785197019577,0.9994938969612122,0.3152492046356201,0.4947693645954132,-0.029737642034888268,0.9991849660873413,0.4525131583213806,0.607512354850769,-0.22851774096488953,0.9808388352394104,0.3838692903518677,0.5178163051605225,0.14318478107452393,0.3008650243282318,0.4139319956302643,0.7927444577217102,-0.1671934425830841,0.9804474711418152,0.3488650918006897,0.6386499404907227,0.2680670917034149,0.5740568041801453,0.39358416199684143,0.8248879909515381,-0.18352867662906647,0.9708055853843689,0.32118651270866394,0.6492627263069153,0.28026607632637024,0.6156511306762695,0.38308021426200867,0.8076131343841553,-0.17690178751945496,0.971860408782959,0.31855684518814087,0.6540362238883972,0.261483371257782,0.6232784390449524,0.39032071828842163,0.795344352722168,-0.1627543866634369,0.9544430375099182,0.3303014934062958,0.6528928875923157,0.2628031373023987,0.6134968400001526,0.5407983064651489,0.562096893787384,-0.08157116174697876,0.9983317255973816,0.5198869705200195,0.5188475847244263,0.08136508613824844,0.9944435954093933,0.6634582281112671,0.5731477737426758,0.08937746286392212,0.9603197574615479,0.6372469067573547,0.5447766780853271,0.22279472649097443,0.6111829876899719,0.7688433527946472,0.5176640152931213,0.2263546735048294,0.9822661876678467,0.737256646156311,0.5114504098892212,0.3770301342010498,0.7234766483306885,0.7941807508468628,0.489057332277298,0.2399468719959259,0.9699771404266357,0.7587481737136841,0.4853628873825073,0.39277416467666626,0.7214659452438354,0.7785083055496216,0.6041356325149536,0.20929352939128876,0.9705431461334229,0.7487750053405762,0.5814964771270752,0.40269988775253296,0.8611049056053162
up,0.22602872550487518,0.552352249622345,-0.18971408903598785,0.999488890171051,0.21769514679908752,0.5226088166236877,-0.21275916695594788,0.9995048642158508,0.21921944618225098,0.5198029279708862,-0.2127978801727295,0.9994862079620361,0.22081494331359863,0.5164591073989868,-0.21287313103675842,0.9995746612548828,0.21576282382011414,0.5213450193405151,-0.18185292184352875,0.9992494583129883,0.2159595787525177,0.5180778503417969,-0.18187867105007172,0.9993298649787903,0.21625657379627228,0.5142337679862976,-0.1818852722644806,0.9995754957199097,0.23725545406341553,0.490827351808548,-0.2573256194591522,0.999107837677002,0.23201334476470947,0.4868980348110199,-0.11970571428537369,0.999565601348877,0.2420661747455597,0.5529988408088684,-0.19839711487293243,0.9994872808456421,0.23996368050575256,0.551413893699646,-0.1589028537273407,0.9992899298667908,0.3385225832462311,0.48225364089012146,-0.27103155851364136,0.9995521306991577,0.30145612359046936,0.45034119486808777,-0.0068105547688901424,0.9988512992858887,0.4324581027030945,0.6153268218040466,-0.2830956280231476,0.9703267812728882,0.33059900999069214,0.5362191200256348,0.14932651817798615,0.18359321355819702,0.4044261872768402,0.7952800393104553,-0.27792418003082275,0.96635901927948,0.3185577988624573,0.6472411155700684,0.22466430068016052,0.41134679317474365,0.38387563824653625,0.8215394020080566,-0.31800714135169983,0.9539272785186768,0.29083725810050964,0.650768518447876,0.2312239706516266,0.47104474902153015,0.37234631180763245,0.8061005473136902,-0.30062395334243774,0.9552129507064819,0.29189324378967285,0.6566041707992554,0.2033335417509079,0.47377175092697144,0.3794299066066742,0.7970685958862305,-0.27271780371665955,0.9331844449043274,0.30258360505104065,0.6561523675918579,0.21454980969429016,0.4617561101913452,0.5270861983299255,0.5144859552383423,-0.08306821435689926,0.9981462359428406,0.507368266582489,0.4881184995174408,0.08306485414505005,0.9929754734039307,0.6528187990188599,0.5561627745628357,0.09673549234867096,0.9441661834716797,0.624421238899231,0.5459483861923218,0.22961421310901642,0.5370503664016724,0.7610770463943481,0.5128070116043091,0.23356926441192627,0.9704006910324097,0.7296218276023865,0.5109320282936096,0.38935744762420654,0.6697912812232971,0.7857614159584045,0.4799283742904663,0.24625396728515625,0.9600551724433899,0.7505412697792053,0.4819367825984955,0.4053015112876892,0.7029671669006348,0.7747750282287598,0.5996216535568237,0.2041444480419159,0.9542591571807861,0.7479012608528137,0.5852487087249756,0.39441221952438354,0.8284633159637451
down,0.22560369968414307,0.7132042050361633,-0.15398447215557098,0.9995974898338318,0.2179320603609085,0.6925013065338135,-0.18073895573616028,0.9995788335800171,0.21939167380332947,0.6894853115081787,-0.18079587817192078,0.9995840787887573,0.2209118902683258,0.6861591935157776,-0.18086746335029602,0.9996401071548462,0.2161039113998413,0.6909921169281006,-0.14996907114982605,0.999313473701477,0.2162344753742218,0.6871992945671082,-0.1500333547592163,0.9994062781333923,0.21631748974323273,0.6831749081611633,-0.15008990466594696,0.9996165633201599,0.23547887802124023,0.6544702053070068,-0.24265417456626892,0.9992302060127258,0.2292814701795578,0.6512175798416138,-0.10582388937473297,0.9995786547660828,0.24299046397209167,0.7070375680923462,-0.17064633965492249,0.9995993971824646,0.24165888130664825,0.7067812085151672,-0.13106630742549896,0.9994307160377502,0.3239671587944031,0.6061952114105225,-0.2410578727722168,0.999635636806488,0.2921397089958191,0.5373989343643188,-0.012996417470276356,0.9991838335990906,0.4348185062408447,0.619699239730835,-0.21995599567890167,0.9777220487594604,0.36267098784446716,0.531709611415863,0.15565915405750275,0.2661531865596771,0.39684855937957764,0.7950776815414429,-0.18972310423851013,0.9770011901855469,0.32816773653030396,0.6385881304740906,0.2985035479068756,0.5080205798149109,0.37485989928245544,0.8300162553787231,-0.20829932391643524,0.9672356247901917,0.2967952489852905,0.6441489458084106,0.3107144832611084,0.5593682527542114,0.3639236390590668,0.8102806806564331,-0.2050943374633789,0.9683331251144409,0.2960319519042969,0.6510116457939148,0.29605910181999207,0.5638445615768433,0.36933159828186035,0.7987440228462219,-0.18751609325408936,0.9490421414375305,0.3115091919898987,0.6542734503746033,0.29501938819885254,0.5515424013137817,0.5176248550415039,0.6011448502540588,-0.07789497077465057,0.9984551072120667,0.49968355894088745,0.5637141466140747,0.07786019891500473,0.994164228439331,0.6467111706733704,0.5917944312095642,0.07432190328836441,0.9551410675048828,0.6134378910064697,0.5617520213127136,0.20212912559509277,0.6110857129096985,0.7548685669898987,0.5133414268493652,0.20143172144889832,0.9794363379478455,0.719057559967041,0.511039137840271,0.35267195105552673,0.7154207825660706,0.7788354158401489,0.4778684079647064,0.21378806233406067,0.966756284236908,0.7434399724006653,0.4780861437320709,0.36775627732276917,0.7212846875190735,0.7650826573371887,0.5990630388259888,0.1744251400232315,0.9676947593688965,0.7320226430892944,0.5793606042861938,0.3665340840816498,0.8536056876182556
up,0.2183011770248413,0.42845985293388367,-0.24762864410877228,0.9995157122612,0.20991091430187225,0.40205031633377075,-0.27381402254104614,0.9994637966156006,0.21132779121398926,0.39827194809913635,-0.2738339900970459,0.9994893670082092,0.21283531188964844,0.39422285556793213,-0.2738664150238037,0.9995520114898682,0.20783650875091553,0.4018385708332062,-0.23693618178367615,0.9991514086723328,0.20782656967639923,0.3978329002857208,-0.2370312511920929,0.9992795586585999,0.20796044170856476,0.39344656467437744,-0.2370825558900833,0.9995427131652832,0.22885575890541077,0.362540602684021,-0.3231602907180786,0.998967170715332,0.22336332499980927,0.36376187205314636,-0.1601673662662506,0.9994733929634094,0.23615042865276337,0.42656490206718445,-0.25922656059265137,0.9994662404060364,0.23387713730335236,0.42771849036216736,-0.21192269027233124,0.9992774128913879,0.33783406019210815,0.37168359756469727,-0.35895836353302,0.9994471669197083,0.29510003328323364,0.35036540031433105,-0.029631298035383224,0.9990512132644653,0.3900546431541443,0.5810868144035339,-0.38419365882873535,0.9801497459411621,0.3223557472229004,0.5106391310691833,0.12012042105197906,0.3119502365589142,0.39103180170059204,0.7924363613128662,-0.38856643438339233,0.9785873889923096,0.3068401515483856,0.6479080319404602,0.158977210521698,0.5615841150283813,0.3721638023853302,0.82332444190979,-0.4384813904762268,0.9671364426612854,0.2787749171257019,0.6527949571609497,0.15930674970149994,0.5942872166633606,0.3616325855255127,0.8090678453445435,-0.43077191710472107,0.9681827425956726,0.2821027636528015,0.6593208312988281,0.12125720083713531,0.6008592844009399,0.3677756190299988,0.7974430322647095,-0.38686782121658325,0.9489151835441589,0.2939152717590332,0.6589365005493164,0.14322823286056519,0.5918105244636536,0.5202056169509888,0.4560471475124359,-0.0909326821565628,0.9983439445495605,0.49871331453323364,0.4536221921443939,0.09071079641580582,0.9942353367805481,0.6407074332237244,0.5363768935203552,0.10870353132486343,0.9560496807098389,0.613300621509552,0.5288701057434082,0.27829593420028687,0.5918571352958679,0.748617947101593,0.5141409039497375,0.3036291003227234,0.9799143075942993,0.7198402881622314,0.5064128637313843,0.48675641417503357,0.7101539969444275,0.7719119191169739,0.49105292558670044,0.3214091360569,0.9674942493438721,0.7442755699157715,0.4824371635913849,0.5087103247642517,0.7164907455444336,0.7607095241546631,0.6017701625823975,0.26152631640434265,0.9681231379508972,0.7364076375961304,0.5822055339813232,0.48766598105430603,0.8646672368049622
down,0.22093677520751953,0.7177339196205139,-0.14764754474163055,0.9995503425598145,0.21329402923583984,0.7016440033912659,-0.17506691813468933,0.9995425939559937,0.21454282104969025,0.6990689039230347,-0.17512212693691254,0.999537467956543,0.21587638556957245,0.6961337924003601,-0.1751866191625595,0.9996029138565063,0.21153077483177185,0.7000226974487305,-0.1438969373703003,0.9992482662200928,0.21146580576896667,0.6965047121047974,-0.14396730065345764,0.9993336796760559,0.21142549812793732,0.6926883459091187,-0.14404278993606567,0.9995757937431335,0.2303098440170288,0.6617947816848755,-0.2391577959060669,0.9991548657417297,0.22373834252357483,0.657943606376648,-0.10198915004730225,0.9995419979095459,0.23696942627429962,0.7105971574783325,-0.16497226059436798,0.9995695352554321,0.2356725037097931,0.7095610499382019,-0.12491293996572495,0.9993841648101807,0.31706246733665466,0.6132117509841919,-0.2455945909023285,0.9995931386947632,0.286312997341156,0.5439996719360352,-0.01094914972782135,0.9990993738174438,0.4283265173435211,0.619717001914978,-0.22735202312469482,0.975552499294281,0.36578866839408875,0.5367592573165894,0.17361852526664734,0.2506391108036041,0.39093533158302307,0.7928658127784729,-0.1899167001247406,0.9738509058952332,0.3300207257270813,0.6298787593841553,0.3302367627620697,0.4883113205432892,0.3694912791252136,0.8232070207595825,-0.20738491415977478,0.9634073376655579,0.29806140065193176,0.6424042582511902,0.34536123275756836,0.5436177849769592,0.3584091067314148,0.8067702651023865,-0.20526942610740662,0.9650105237960815,0.3022790551185608,0.6517854332923889,0.3308800160884857,0.5482091903686523,0.3643200695514679,0.794434130191803,-0.18775254487991333,0.9452699422836304,0.3136228919029236,0.6541895270347595,0.3271196186542511,0.5354718565940857,0.512058436870575,0.5917835831642151,-0.07940337806940079,0.9983486533164978,0.49505868554115295,0.55521160364151,0.07936187088489532,0.9938045144081116,0.6402357816696167,0.5934032201766968,0.08745211362838745,0.9547523260116577,0.6127730011940002,0.5597358345985413,0.21544945240020752,0.6102403402328491,0.7472912669181824,0.5131205916404724,0.22542300820350647,0.9792625308036804,0.7158381938934326,0.5135617852210999,0.3754666745662689,0.7123712301254272,0.7709935903549194,0.4773717224597931,0.23927251994609833,0.9659590721130371,0.7368301749229431,0.4789946973323822,0.3912695348262787,0.7134708762168884,0.7596848011016846,0.5986396074295044,0.2029634416103363,0.9674545526504517,0.7289966344833374,0.5790374875068665,0.39060160517692566,0.8504389524459839
up,0.21275754272937775,0.4652698040008545,-0.23585784435272217,0.9995163083076477,0.20477664470672607,0.44360634684562683,-0.26199108362197876,0.9994961619377136,0.205924391746521,0.44005286693573,-0.2620125412940979,0.9995058178901672,0.20726796984672546,0.43621718883514404,-0.26205509901046753,0.9995734691619873,0.20263321697711945,0.4432653784751892,-0.22664031386375427,0.999193012714386,0.2023557722568512,0.43961775302886963,-0.22674350440502167,0.9993023872375488,0.2022239863872528,0.4354664981365204,-0.22680756449699402,0.9995660781860352,0.2227015197277069,0.40194272994995117,-0.3113802969455719,0.9990609288215637,0.2178727686405182,0.40098610520362854,-0.154417023062706,0.9995341300964355,0.23155710101127625,0.4640271067619324,-0.24731692671775818,0.9995208978652954,0.22907021641731262,0.46463119983673096,-0.20178361237049103,0.9993350505828857,0.3293132483959198,0.3869911730289459,-0.3361557722091675,0.9994363784790039,0.29035282135009766,0.3751044273376465,-0.030020441859960556,0.9989014863967896,0.3938351273536682,0.5887924432754517,-0.3549903631210327,0.9779202342033386,0.3181527256965637,0.5053295493125916,0.11288311332464218,0.23523403704166412,0.38770484924316406,0.7914533019065857,-0.3516155779361725,0.9767299294471741,0.30448445677757263,0.6447412371635437,0.14893153309822083,0.4684469699859619,0.3700520098209381,0.8206857442855835,-0.399179607629776,0.9654375314712524,0.27605730295181274,0.6483093500137329,0.14825332164764404,0.5161648392677307,0.3574177324771881,0.805959939956665,-0.3918772339820862,0.9667365550994873,0.2784392237663269,0.6554198861122131,0.10972698032855988,0.5212275981903076,0.36302247643470764,0.794709324836731,-0.35018062591552734,0.947766125202179,0.29069584608078003,0.6558098196983337,0.13318172097206116,0.5126878619194031,0.5146497488021851,0.46060654520988464,-0.08233175426721573,0.9982619285583496,0.493211567401886,0.4635004699230194,0.08209924399852753,0.9933273792266846,0.6373293995857239,0.5325262546539307,0.10080288350582123,0.9559652805328369,0.6115646958351135,0.5317205786705017,0.2583158612251282,0.5809139609336853,0.7441193461418152,0.5082677006721497,0.2838916778564453,0.9785435795783997,0.7155223488807678,0.5046725273132324,0.4598492681980133,0.6959863901138306,0.7692599892616272,0.4817328453063965,0.299669474363327,0.9652901291847229,0.7377053499221802,0.4808000326156616,0.48138171434402466,0.6995469331741333,0.7584345936775208,0.5947686433792114,0.2369244545698166,0.964104413986206,0.7321531176567078,0.5800904035568237,0.4607672691345215,0.8464849591255188
